time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-16 00:00:00+00:00,,,1.0,1.0
2022-01-18 00:00:00+00:00,,,1.0,1.0
2022-01-21 00:00:00+00:00,,,17.0,3.0
2022-01-23 00:00:00+00:00,,,2.0,2.0
2022-01-24 00:00:00+00:00,,,1.0,1.0
2022-01-25 00:00:00+00:00,10.0,5.0,89.0,3.0
2022-01-26 00:00:00+00:00,3.0,2.0,,
2022-01-27 00:00:00+00:00,1.0,1.0,7.0,3.0
2022-01-28 00:00:00+00:00,,,4.0,2.0
