url_path,views_total,views_unique
/timmalich/edukiz,22,17
/timmalich/edukiz/tree/main/public,2,2
/timmalich/edukiz/blob/main/public/img/ambulance1.svg,1,1
/timmalich/edukiz/blob/main/public/img/bird1.svg,1,1
/timmalich/edukiz/blob/main/public/img/cat_wallpaper.svg,1,1
/timmalich/edukiz/tree/main/public/img,1,1
