url_path,views_total,views_unique
/timmalich/edukiz,21,17
/timmalich/edukiz/tree/main/original_svg_images_which_are_to_huge,4,2
/timmalich/edukiz/tree/main/.github/workflows,2,1
/timmalich/edukiz/tree/main/scripts,2,1
/timmalich/edukiz/tree/main/src,2,1
/timmalich/edukiz/tree/main/src/components,2,1
/timmalich/edukiz/commit/f5cee7e1fdd04893631ff15c9e32dd9998f76e92,1,1
