url_path,views_total,views_unique
/timmalich/edukiz,3,3
/timmalich/edukiz/blob/main/public/img/fish7.svg,1,1
/timmalich/edukiz/releases,1,1
/timmalich/edukiz/tree/main/original_svg_images_which_are_to_huge,1,1
/timmalich/edukiz/tree/main/public,1,1
/timmalich/edukiz/tree/main/public/img,1,1
