url_path,views_total,views_unique
/timmalich/edukiz,46,36
/timmalich/edukiz/blob/main/index.html,2,2
/timmalich/edukiz/tree/main/src,2,1
/timmalich/edukiz/activity,1,1
/timmalich/edukiz/blob/main/public/img/characters/7.svg,1,1
/timmalich/edukiz/blob/main/public/img/characters/Z.svg,1,1
/timmalich/edukiz/commit/348580de5a53a8b0057e5e4b833223f2b76e6be7,1,1
/timmalich/edukiz/issues,1,1
/timmalich/edukiz/pulls,1,1
/timmalich/edukiz/releases,1,1
