time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-12 00:00:00+00:00,,,2,2
2022-01-13 00:00:00+00:00,,,1,1
2022-01-16 00:00:00+00:00,,,1,1
2022-01-18 00:00:00+00:00,,,1,1
2022-01-21 00:00:00+00:00,,,17,3
2022-01-23 00:00:00+00:00,,,2,2
2022-01-24 00:00:00+00:00,,,1,1
2022-01-25 00:00:00+00:00,,,5,2
