url_path,views_total,views_unique
/timmalich/edukiz,35,27
/timmalich/edukiz/tree/main/public/sounds/de,9,1
/timmalich/edukiz/tree/main,6,2
/timmalich/edukiz/tree/main/public,5,3
/timmalich/edukiz/tree/main/public/sounds,4,1
/timmalich/edukiz/tree/main/public/sounds/de/characters,3,1
/timmalich/edukiz/tree/main/public/sounds/de/explanations,2,1
/timmalich/edukiz/tree/main/public/sounds/de/words,2,1
/timmalich/edukiz/tree/main/src,2,1
/timmalich/edukiz/blob/main/public/img/bird1.svg,1,1
