url_path,views_total,views_unique
/timmalich/edukiz,12,10
/timmalich/edukiz/tree/main/scripts,4,1
/timmalich/edukiz/tree/main/tests/unit,2,1
/timmalich/edukiz/tree/github-repo-stats,1,1
