url_path,views_total,views_unique
/timmalich/edukiz,16,10
/timmalich/edukiz/pulse,3,1
/timmalich/edukiz/graphs/traffic,2,1
/timmalich/edukiz/tree/github-repo-stats/timmalich/edukiz,2,1
/timmalich/edukiz/issues,1,1
/timmalich/edukiz/tree/github-repo-stats,1,1
/timmalich/edukiz/tree/main/original_svg_images_which_are_to_huge,1,1
